"date","Plate.SN","rowi","coli","src_acsn","treatment","conc","rval","srcf","wllq","wllq_notes"
"20210217","MW75-5810",2,7,"AB","3360 G10",10,27108,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",2,7,"LDH","3360 G10",10,0.7917,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",2,8,"AB","3360 G10",30,22735,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",2,8,"LDH","3360 G10",30,0.5592,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",3,1,"AB","3360 H02",0.03,23471,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",3,1,"LDH","3360 H02",0.03,0.5513,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",3,2,"AB","DMSO",0,23841,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",1,""
"20210217","MW75-5810",3,2,"LDH","DMSO",0,0.7123,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",1,""
"20210217","MW75-5810",3,3,"AB","3360 H02",0.1,26180,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",3,3,"LDH","3360 H02",0.1,0.7874,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",3,4,"AB","3360 H02",0.3,26233,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",3,4,"LDH","3360 H02",0.3,0.8287,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",3,5,"AB","3360 H02",1,23454,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",3,5,"LDH","3360 H02",1,0.6368,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",3,6,"AB","3360 H02",3,27269,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",3,6,"LDH","3360 H02",3,0.9803,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",3,7,"AB","3360 H02",10,26169,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",3,7,"LDH","3360 H02",10,0.6596,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",3,8,"AB","3360 H02",30,1068,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",3,8,"LDH","3360 H02",30,0.0144,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",4,1,"AB","Chlorpyrifos Oxon",0.03,24351,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",1,""
"20210217","MW75-5810",4,1,"LDH","Chlorpyrifos Oxon",0.03,0.6924,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",1,""
"20210217","MW75-5810",4,2,"AB","DMSO",0,21669,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",1,""
"20210217","MW75-5810",4,2,"LDH","DMSO",0,0.6658,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",1,""
"20210217","MW75-5810",4,3,"AB","Chlorpyrifos Oxon",0.1,22879,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",1,""
"20210217","MW75-5810",4,3,"LDH","Chlorpyrifos Oxon",0.1,0.7453,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",1,""
"20210217","MW75-5810",4,4,"AB","Chlorpyrifos Oxon",0.3,21421,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",1,""
"20210217","MW75-5810",4,4,"LDH","Chlorpyrifos Oxon",0.3,0.742,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",1,""
"20210217","MW75-5810",4,5,"AB","Chlorpyrifos Oxon",1,20676,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",1,""
"20210217","MW75-5810",4,5,"LDH","Chlorpyrifos Oxon",1,0.4737,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",1,""
"20210217","MW75-5810",4,6,"AB","Chlorpyrifos Oxon",3,19101,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",1,""
"20210217","MW75-5810",4,6,"LDH","Chlorpyrifos Oxon",3,0.2963,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",1,""
"20210217","MW75-5810",4,7,"AB","Chlorpyrifos Oxon",10,16792,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",1,""
"20210217","MW75-5810",4,7,"LDH","Chlorpyrifos Oxon",10,0.1466,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",1,""
"20210217","MW75-5810",4,8,"AB","Chlorpyrifos Oxon",30,13076,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",1,""
"20210217","MW75-5810",4,8,"LDH","Chlorpyrifos Oxon",30,0.1075,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",1,""
"20210217","MW75-5810",5,1,"AB","3361 A03",0.03,22864,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",5,1,"LDH","3361 A03",0.03,0.6432,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",5,2,"AB","DMSO",0,20919,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",1,""
"20210217","MW75-5810",5,2,"LDH","DMSO",0,0.657,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",1,""
"20210217","MW75-5810",5,3,"AB","3361 A03",0.1,22991,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",5,3,"LDH","3361 A03",0.1,0.7779,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",5,4,"AB","3361 A03",0.3,24130,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",5,4,"LDH","3361 A03",0.3,0.8346,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",5,5,"AB","3361 A03",1,22588,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",5,5,"LDH","3361 A03",1,0.7256,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",5,6,"AB","3361 A03",3,20731,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",5,6,"LDH","3361 A03",3,0.6426,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",5,7,"AB","3361 A03",10,20229,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",5,7,"LDH","3361 A03",10,0.5754,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",5,8,"AB","3361 A03",30,15128,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5810",5,8,"LDH","3361 A03",30,0.3151,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
