"date","Plate.SN","rowi","coli","src_acsn","treatment","conc","rval","srcf","wllq","wllq_notes"
"20180801","MW1207-23",1,4,"AB","1475812",0.3,22411,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",1,4,"LDH","1475812",0.3,0.8082,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",1,5,"AB","1475812",1,21275,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",1,5,"LDH","1475812",1,0.8359,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",1,6,"AB","1475812",3,24939,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",1,6,"LDH","1475812",3,1.1804,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",1,7,"AB","1475812",10,21709,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",1,7,"LDH","1475812",10,0.8064,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",1,8,"AB","1475812",30,29508,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",1,8,"LDH","1475812",30,0.7998,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",2,1,"AB","1475816",0.03,20248,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",2,1,"LDH","1475816",0.03,0.8401,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",2,2,"AB","1475816",0,25303,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",2,2,"LDH","1475816",0,0.8703,"20180801_ON_PFAS G1_1 Calculations.xlsx",1,""
