date,Plate.SN,DIV,well,trt,dose,units,Mutual Information
20160720,MW1139-21,7,C5,"2,2',4,4',5-Pentabromodiphenyl ether",0.1,uM,0.004541604
20160720,MW1139-21,7,C6,"2,2',4,4',5-Pentabromodiphenyl ether",0.3,uM,0.001706987
20160720,MW1139-21,7,C7,"2,2',4,4',5-Pentabromodiphenyl ether",1,uM,0.001276407
20160720,MW1139-21,7,C8,"2,2',4,4',5-Pentabromodiphenyl ether",3,uM,0.000864643
20160720,MW1139-21,7,D1,"2,2',4,4',5,5'-Hexabromodiphenyl ether",5,uM,0.003199417
20160720,MW1139-21,7,D2,"2,2',4,4',5,5'-Hexabromodiphenyl ether",10,uM,0.001335558
20160720,MW1139-21,7,D3,"2,2',4,4',5,5'-Hexabromodiphenyl ether",0,uM,0.006829555
20160720,MW1139-21,7,D4,"2,2',4,4',5,5'-Hexabromodiphenyl ether",0.02,uM,0.005065148
20160720,MW1139-21,7,D5,"2,2',4,4',5,5'-Hexabromodiphenyl ether",0.05,uM,0.002681461
20160720,MW1139-21,7,D6,"2,2',4,4',5,5'-Hexabromodiphenyl ether",0.15,uM,0.002068227
20160720,MW1139-21,7,D7,"2,2',4,4',5,5'-Hexabromodiphenyl ether",0.5,uM,0.000924094
20160720,MW1139-21,7,D8,"2,2',4,4',5,5'-Hexabromodiphenyl ether",1.5,uM,0.000401399
20160720,MW1139-21,7,E1,"2,2',4,4'-Tetrabromodiphenyl ether",10,uM,0.001047772
20160720,MW1139-21,7,E2,"2,2',4,4'-Tetrabromodiphenyl ether",20,uM,0
20160720,MW1139-21,7,E3,"2,2',4,4'-Tetrabromodiphenyl ether",0,uM,0.00367395
20160720,MW1139-21,7,E4,"2,2',4,4'-Tetrabromodiphenyl ether",0.03,uM,0.00350682
20160720,MW1139-21,7,E5,"2,2',4,4'-Tetrabromodiphenyl ether",0.1,uM,0.004961132
20160720,MW1139-21,7,E6,"2,2',4,4'-Tetrabromodiphenyl ether",0.3,uM,0.002511672
20160720,MW1139-21,7,E7,"2,2',4,4'-Tetrabromodiphenyl ether",1,uM,0.001415586
20160720,MW1139-21,7,E8,"2,2',4,4'-Tetrabromodiphenyl ether",3,uM,0.001474204
20160720,MW1139-21,7,F1,Bis(2-ethylhexyl) tetrabromophthalate,10,uM,0.000174489
20160720,MW1139-21,7,F2,Bis(2-ethylhexyl) tetrabromophthalate,20,uM,0.000270212
20160720,MW1139-21,7,F3,Bis(2-ethylhexyl) tetrabromophthalate,0,uM,0.002799561
20160720,MW1139-21,7,F4,Bis(2-ethylhexyl) tetrabromophthalate,0.03,uM,0.002234662
20160720,MW1139-21,7,F5,Bis(2-ethylhexyl) tetrabromophthalate,0.1,uM,0.002474813
20160720,MW1139-21,7,F6,Bis(2-ethylhexyl) tetrabromophthalate,0.3,uM,0.002110393
20160720,MW1139-21,7,F7,Bis(2-ethylhexyl) tetrabromophthalate,1,uM,0.001607819
20160720,MW1139-21,7,F8,Bis(2-ethylhexyl) tetrabromophthalate,3,uM,0.000125643
20160720,MW1139-21,9,A1,2-Ethylhexyl diphenyl phosphate,10,uM,0.006688284
20160720,MW1139-21,9,A2,2-Ethylhexyl diphenyl phosphate,20,uM,0.003766707
20160720,MW1139-21,9,A3,2-Ethylhexyl diphenyl phosphate,0,uM,0.012992246
20160720,MW1139-21,9,A4,2-Ethylhexyl diphenyl phosphate,0.03,uM,0.011866017
20160720,MW1139-21,9,A5,2-Ethylhexyl diphenyl phosphate,0.1,uM,0.009605092
20160720,MW1139-21,9,A6,2-Ethylhexyl diphenyl phosphate,0.3,uM,0.014291249
20160720,MW1139-21,9,A7,2-Ethylhexyl diphenyl phosphate,1,uM,0.011511901
20160720,MW1139-21,9,A8,2-Ethylhexyl diphenyl phosphate,3,uM,0.005612262
20160720,MW1139-21,9,B1,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",10,uM,0.020678439
20160720,MW1139-21,9,B2,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",20,uM,2.81E-06
20160720,MW1139-21,9,B3,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",0,uM,0.011015209
20160720,MW1139-21,9,B4,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",0.03,uM,0.009272389
20160720,MW1139-21,9,B5,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",0.1,uM,0.010972052
20160720,MW1139-21,9,B6,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",0.3,uM,0.011222833
20160720,MW1139-21,9,B7,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",1,uM,0.007767993
20160720,MW1139-21,9,B8,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",3,uM,0.00416514
20160720,MW1139-21,9,C1,"2,2',4,4',5-Pentabromodiphenyl ether",10,uM,0.006770968
20160720,MW1139-21,9,C2,"2,2',4,4',5-Pentabromodiphenyl ether",20,uM,0
20160720,MW1139-21,9,C3,"2,2',4,4',5-Pentabromodiphenyl ether",0,uM,0.004443084
20160720,MW1139-21,9,C4,"2,2',4,4',5-Pentabromodiphenyl ether",0.03,uM,0.008507101
20160720,MW1139-21,9,C5,"2,2',4,4',5-Pentabromodiphenyl ether",0.1,uM,0.006764238
20160720,MW1139-21,9,C6,"2,2',4,4',5-Pentabromodiphenyl ether",0.3,uM,0.003864967
20160720,MW1139-21,9,C7,"2,2',4,4',5-Pentabromodiphenyl ether",1,uM,0.006975158
20160720,MW1139-21,9,C8,"2,2',4,4',5-Pentabromodiphenyl ether",3,uM,0.005392211
20160720,MW1139-21,9,D1,"2,2',4,4',5,5'-Hexabromodiphenyl ether",5,uM,0.014971815
20160720,MW1139-21,9,D2,"2,2',4,4',5,5'-Hexabromodiphenyl ether",10,uM,0.011806412
20160720,MW1139-21,9,D3,"2,2',4,4',5,5'-Hexabromodiphenyl ether",0,uM,0.008652575
20160720,MW1139-21,9,D4,"2,2',4,4',5,5'-Hexabromodiphenyl ether",0.02,uM,0.006821107
20160720,MW1139-21,9,D5,"2,2',4,4',5,5'-Hexabromodiphenyl ether",0.05,uM,0.007227139
20160720,MW1139-21,9,D6,"2,2',4,4',5,5'-Hexabromodiphenyl ether",0.15,uM,0.007497066
20160720,MW1139-21,9,D7,"2,2',4,4',5,5'-Hexabromodiphenyl ether",0.5,uM,0.00564463
20160720,MW1139-21,9,D8,"2,2',4,4',5,5'-Hexabromodiphenyl ether",1.5,uM,0.002761742
20160720,MW1139-21,9,E1,"2,2',4,4'-Tetrabromodiphenyl ether",10,uM,0.009480064
20160720,MW1139-21,9,E2,"2,2',4,4'-Tetrabromodiphenyl ether",20,uM,1.62E-05
20160720,MW1139-21,9,E3,"2,2',4,4'-Tetrabromodiphenyl ether",0,uM,0.011603391
20160720,MW1139-21,9,E4,"2,2',4,4'-Tetrabromodiphenyl ether",0.03,uM,0.010559849
20160720,MW1139-21,9,E5,"2,2',4,4'-Tetrabromodiphenyl ether",0.1,uM,0.014834017
20160720,MW1139-21,9,E6,"2,2',4,4'-Tetrabromodiphenyl ether",0.3,uM,0.007992601
20160720,MW1139-21,9,E7,"2,2',4,4'-Tetrabromodiphenyl ether",1,uM,0.013096293
20160720,MW1139-21,9,E8,"2,2',4,4'-Tetrabromodiphenyl ether",3,uM,0.003048538
20160720,MW1139-21,9,F1,Bis(2-ethylhexyl) tetrabromophthalate,10,uM,0.003536016
20160720,MW1139-21,9,F2,Bis(2-ethylhexyl) tetrabromophthalate,20,uM,0.001467793
20160720,MW1139-21,9,F3,Bis(2-ethylhexyl) tetrabromophthalate,0,uM,0.011450663
20160720,MW1139-21,9,F4,Bis(2-ethylhexyl) tetrabromophthalate,0.03,uM,0.00966344
20160720,MW1139-21,9,F5,Bis(2-ethylhexyl) tetrabromophthalate,0.1,uM,0.013882314
20160720,MW1139-21,9,F6,Bis(2-ethylhexyl) tetrabromophthalate,0.3,uM,0.009025871
20160720,MW1139-21,9,F7,Bis(2-ethylhexyl) tetrabromophthalate,1,uM,0.007212329
20160720,MW1139-21,9,F8,Bis(2-ethylhexyl) tetrabromophthalate,3,uM,0.001545961
20160720,MW1139-21,12,A1,2-Ethylhexyl diphenyl phosphate,10,uM,0.020341564
20160720,MW1139-21,12,A2,2-Ethylhexyl diphenyl phosphate,20,uM,0.021344467
20160720,MW1139-21,12,A3,2-Ethylhexyl diphenyl phosphate,0,uM,0.020369295
20160720,MW1139-21,12,A4,2-Ethylhexyl diphenyl phosphate,0.03,uM,0.017176165
20160720,MW1139-21,12,A5,2-Ethylhexyl diphenyl phosphate,0.1,uM,0.02102442
20160720,MW1139-21,12,A6,2-Ethylhexyl diphenyl phosphate,0.3,uM,0.025660199
20160720,MW1139-21,12,A7,2-Ethylhexyl diphenyl phosphate,1,uM,0.023920797
20160720,MW1139-21,12,A8,2-Ethylhexyl diphenyl phosphate,3,uM,0.014017859
20160720,MW1139-21,12,B1,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",10,uM,0.036910803
20160720,MW1139-21,12,B2,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",20,uM,5.80E-06
20160720,MW1139-21,12,B3,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",0,uM,0.015629974
20160720,MW1139-21,12,B4,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",0.03,uM,0.013603581
20160720,MW1139-21,12,B5,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",0.1,uM,0.015761751
20160720,MW1139-21,12,B6,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",0.3,uM,0.015766958
20160720,MW1139-21,12,B7,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",1,uM,0.015069675
20160720,MW1139-21,12,B8,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",3,uM,0.010739907
20160720,MW1139-21,12,C1,"2,2',4,4',5-Pentabromodiphenyl ether",10,uM,0.028114962
20160720,MW1139-21,12,C2,"2,2',4,4',5-Pentabromodiphenyl ether",20,uM,0
20160720,MW1139-21,12,C3,"2,2',4,4',5-Pentabromodiphenyl ether",0,uM,0.008118683
20160720,MW1139-21,12,C4,"2,2',4,4',5-Pentabromodiphenyl ether",0.03,uM,0.013514128
20160720,MW1139-21,12,C5,"2,2',4,4',5-Pentabromodiphenyl ether",0.1,uM,0.013055292
20160720,MW1139-21,12,C6,"2,2',4,4',5-Pentabromodiphenyl ether",0.3,uM,0.009195633
20160720,MW1139-21,12,C7,"2,2',4,4',5-Pentabromodiphenyl ether",1,uM,0.011906147
20160720,MW1139-21,12,C8,"2,2',4,4',5-Pentabromodiphenyl ether",3,uM,0.016330209
20160720,MW1139-21,12,D1,"2,2',4,4',5,5'-Hexabromodiphenyl ether",5,uM,0.043173712
20160720,MW1139-21,12,D2,"2,2',4,4',5,5'-Hexabromodiphenyl ether",10,uM,0.025004122
20160720,MW1139-21,12,D3,"2,2',4,4',5,5'-Hexabromodiphenyl ether",0,uM,0.016890608
20160720,MW1139-21,12,D4,"2,2',4,4',5,5'-Hexabromodiphenyl ether",0.02,uM,0.007015486
20160720,MW1139-21,12,D5,"2,2',4,4',5,5'-Hexabromodiphenyl ether",0.05,uM,0.011355345
20160720,MW1139-21,12,D6,"2,2',4,4',5,5'-Hexabromodiphenyl ether",0.15,uM,0.010192837
20160720,MW1139-21,12,D7,"2,2',4,4',5,5'-Hexabromodiphenyl ether",0.5,uM,0.010970012
20160720,MW1139-21,12,D8,"2,2',4,4',5,5'-Hexabromodiphenyl ether",1.5,uM,0.015254754
20160720,MW1139-21,12,E1,"2,2',4,4'-Tetrabromodiphenyl ether",10,uM,0.033758548
20160720,MW1139-21,12,E2,"2,2',4,4'-Tetrabromodiphenyl ether",20,uM,0.00019739
20160720,MW1139-21,12,E3,"2,2',4,4'-Tetrabromodiphenyl ether",0,uM,0.015335459
20160720,MW1139-21,12,E4,"2,2',4,4'-Tetrabromodiphenyl ether",0.03,uM,0.012045826
20160720,MW1139-21,12,E5,"2,2',4,4'-Tetrabromodiphenyl ether",0.1,uM,0.015740012
20160720,MW1139-21,12,E6,"2,2',4,4'-Tetrabromodiphenyl ether",0.3,uM,0.010807839
20160720,MW1139-21,12,E7,"2,2',4,4'-Tetrabromodiphenyl ether",1,uM,0.013960384
20160720,MW1139-21,12,E8,"2,2',4,4'-Tetrabromodiphenyl ether",3,uM,0.013926716
20160720,MW1139-21,12,F1,Bis(2-ethylhexyl) tetrabromophthalate,10,uM,0.017504953
20160720,MW1139-21,12,F2,Bis(2-ethylhexyl) tetrabromophthalate,20,uM,0.01285463
20160720,MW1139-21,12,F3,Bis(2-ethylhexyl) tetrabromophthalate,0,uM,0.027367229
20160720,MW1139-21,12,F4,Bis(2-ethylhexyl) tetrabromophthalate,0.03,uM,0.023019548
20160720,MW1139-21,12,F5,Bis(2-ethylhexyl) tetrabromophthalate,0.1,uM,0.030060395
20160720,MW1139-21,12,F6,Bis(2-ethylhexyl) tetrabromophthalate,0.3,uM,0.020552731
20160720,MW1139-21,12,F7,Bis(2-ethylhexyl) tetrabromophthalate,1,uM,0.017982865
20160720,MW1139-21,12,F8,Bis(2-ethylhexyl) tetrabromophthalate,3,uM,0.009033869
20160720,MW1139-22,5,A1,2-Ethylhexyl diphenyl phosphate,3,uM,3.83E-06
20160720,MW1139-22,5,A2,2-Ethylhexyl diphenyl phosphate,10,uM,1.69E-05
20160720,MW1139-22,5,A3,2-Ethylhexyl diphenyl phosphate,20,uM,0
20160720,MW1139-22,5,A4,2-Ethylhexyl diphenyl phosphate,0,uM,0
20160720,MW1139-22,5,A5,2-Ethylhexyl diphenyl phosphate,0.03,uM,0
20160720,MW1139-22,5,A6,2-Ethylhexyl diphenyl phosphate,0.1,uM,0
20160720,MW1139-22,5,A7,2-Ethylhexyl diphenyl phosphate,0.3,uM,0.000136866
20160720,MW1139-22,5,A8,2-Ethylhexyl diphenyl phosphate,1,uM,0
20160720,MW1139-22,5,B1,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",3,uM,5.61E-07
20160720,MW1139-22,5,B2,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",10,uM,0.000105669
20160720,MW1139-22,5,B3,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",20,uM,0
20160720,MW1139-22,5,B4,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",0,uM,1.97E-08
20160720,MW1139-22,5,B5,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",0.03,uM,2.66E-06
20160720,MW1139-22,5,B6,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",0.1,uM,3.17E-05
20160720,MW1139-22,5,B7,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",0.3,uM,6.07E-06
20160720,MW1139-22,5,B8,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",1,uM,1.56E-05
20160720,MW1139-22,5,C1,"2,2',4,4',5-Pentabromodiphenyl ether",3,uM,0
20160720,MW1139-22,5,C2,"2,2',4,4',5-Pentabromodiphenyl ether",10,uM,0
20160720,MW1139-22,5,C3,"2,2',4,4',5-Pentabromodiphenyl ether",20,uM,0
20160720,MW1139-22,5,C4,"2,2',4,4',5-Pentabromodiphenyl ether",0,uM,1.16E-05
20160720,MW1139-22,5,C5,"2,2',4,4',5-Pentabromodiphenyl ether",0.03,uM,0
20160720,MW1139-22,5,C6,"2,2',4,4',5-Pentabromodiphenyl ether",0.1,uM,0.000187282
20160720,MW1139-22,5,C7,"2,2',4,4',5-Pentabromodiphenyl ether",0.3,uM,5.53E-07
20160720,MW1139-22,5,C8,"2,2',4,4',5-Pentabromodiphenyl ether",1,uM,3.37E-05
20160720,MW1139-22,5,D1,"2,2',4,4',5,5'-Hexabromodiphenyl ether",1.5,uM,0
20160720,MW1139-22,5,D2,"2,2',4,4',5,5'-Hexabromodiphenyl ether",5,uM,0
20160720,MW1139-22,5,D3,"2,2',4,4',5,5'-Hexabromodiphenyl ether",10,uM,0
20160720,MW1139-22,5,D4,"2,2',4,4',5,5'-Hexabromodiphenyl ether",0,uM,0
20160720,MW1139-22,5,D5,"2,2',4,4',5,5'-Hexabromodiphenyl ether",0.02,uM,0
20160720,MW1139-22,5,D6,"2,2',4,4',5,5'-Hexabromodiphenyl ether",0.05,uM,5.12E-05
20160720,MW1139-22,5,D7,"2,2',4,4',5,5'-Hexabromodiphenyl ether",0.15,uM,0
20160720,MW1139-22,5,D8,"2,2',4,4',5,5'-Hexabromodiphenyl ether",0.5,uM,0
20160720,MW1139-22,5,E1,"2,2',4,4'-Tetrabromodiphenyl ether",3,uM,0
20160720,MW1139-22,5,E2,"2,2',4,4'-Tetrabromodiphenyl ether",10,uM,0
20160720,MW1139-22,5,E3,"2,2',4,4'-Tetrabromodiphenyl ether",20,uM,0
20160720,MW1139-22,5,E4,"2,2',4,4'-Tetrabromodiphenyl ether",0,uM,3.52E-07
20160720,MW1139-22,5,E5,"2,2',4,4'-Tetrabromodiphenyl ether",0.03,uM,0
20160720,MW1139-22,5,E6,"2,2',4,4'-Tetrabromodiphenyl ether",0.1,uM,9.58E-05
20160720,MW1139-22,5,E7,"2,2',4,4'-Tetrabromodiphenyl ether",0.3,uM,1.43E-05
20160720,MW1139-22,5,E8,"2,2',4,4'-Tetrabromodiphenyl ether",1,uM,0
20160720,MW1139-22,5,F1,Bis(2-ethylhexyl) tetrabromophthalate,3,uM,0
20160720,MW1139-22,5,F2,Bis(2-ethylhexyl) tetrabromophthalate,10,uM,0
20160720,MW1139-22,5,F3,Bis(2-ethylhexyl) tetrabromophthalate,20,uM,0
20160720,MW1139-22,5,F4,Bis(2-ethylhexyl) tetrabromophthalate,0,uM,0
20160720,MW1139-22,5,F5,Bis(2-ethylhexyl) tetrabromophthalate,0.03,uM,0
20160720,MW1139-22,5,F6,Bis(2-ethylhexyl) tetrabromophthalate,0.1,uM,0.00014022
20160720,MW1139-22,5,F7,Bis(2-ethylhexyl) tetrabromophthalate,0.3,uM,0
20160720,MW1139-22,5,F8,Bis(2-ethylhexyl) tetrabromophthalate,1,uM,0
20160720,MW1139-22,7,A1,2-Ethylhexyl diphenyl phosphate,3,uM,0.000136477
20160720,MW1139-22,7,A2,2-Ethylhexyl diphenyl phosphate,10,uM,0.000594511
20160720,MW1139-22,7,A3,2-Ethylhexyl diphenyl phosphate,20,uM,0
20160720,MW1139-22,7,A4,2-Ethylhexyl diphenyl phosphate,0,uM,0.000682153
20160720,MW1139-22,7,A5,2-Ethylhexyl diphenyl phosphate,0.03,uM,0.001073284
20160720,MW1139-22,7,A6,2-Ethylhexyl diphenyl phosphate,0.1,uM,0.002369591
20160720,MW1139-22,7,A7,2-Ethylhexyl diphenyl phosphate,0.3,uM,0.001542258
20160720,MW1139-22,7,A8,2-Ethylhexyl diphenyl phosphate,1,uM,0.00129293
20160720,MW1139-22,7,B1,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",3,uM,0.00088897
20160720,MW1139-22,7,B2,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",10,uM,0.00414576
20160720,MW1139-22,7,B3,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",20,uM,0
20160720,MW1139-22,7,B4,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",0,uM,0.000836642
20160720,MW1139-22,7,B5,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",0.03,uM,0.001583817
20160720,MW1139-22,7,B6,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",0.1,uM,0.00342917
20160720,MW1139-22,7,B7,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",0.3,uM,0.00089401
20160720,MW1139-22,7,B8,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",1,uM,0.002441002
20160720,MW1139-22,7,C1,"2,2',4,4',5-Pentabromodiphenyl ether",3,uM,0.000897943
20160720,MW1139-22,7,C2,"2,2',4,4',5-Pentabromodiphenyl ether",10,uM,1.83E-05
20160720,MW1139-22,7,C3,"2,2',4,4',5-Pentabromodiphenyl ether",20,uM,0
20160720,MW1139-22,7,C4,"2,2',4,4',5-Pentabromodiphenyl ether",0,uM,0.002654353
20160720,MW1139-22,7,C5,"2,2',4,4',5-Pentabromodiphenyl ether",0.03,uM,0.00217678
20160720,MW1139-22,7,C6,"2,2',4,4',5-Pentabromodiphenyl ether",0.1,uM,0.003212534
20160720,MW1139-22,7,C7,"2,2',4,4',5-Pentabromodiphenyl ether",0.3,uM,0.001428814
20160720,MW1139-22,7,C8,"2,2',4,4',5-Pentabromodiphenyl ether",1,uM,0.001039033
20160720,MW1139-22,7,D1,"2,2',4,4',5,5'-Hexabromodiphenyl ether",1.5,uM,0.000171494
20160720,MW1139-22,7,D2,"2,2',4,4',5,5'-Hexabromodiphenyl ether",5,uM,9.83E-05
20160720,MW1139-22,7,D3,"2,2',4,4',5,5'-Hexabromodiphenyl ether",10,uM,5.20E-05
20160720,MW1139-22,7,D4,"2,2',4,4',5,5'-Hexabromodiphenyl ether",0,uM,0.003889728
20160720,MW1139-22,7,D5,"2,2',4,4',5,5'-Hexabromodiphenyl ether",0.02,uM,0.00041161
20160720,MW1139-22,7,D6,"2,2',4,4',5,5'-Hexabromodiphenyl ether",0.05,uM,0.00087984
20160720,MW1139-22,7,D7,"2,2',4,4',5,5'-Hexabromodiphenyl ether",0.15,uM,0.001401665
20160720,MW1139-22,7,D8,"2,2',4,4',5,5'-Hexabromodiphenyl ether",0.5,uM,0.00031943
20160720,MW1139-22,7,E1,"2,2',4,4'-Tetrabromodiphenyl ether",3,uM,0.000124425
20160720,MW1139-22,7,E2,"2,2',4,4'-Tetrabromodiphenyl ether",10,uM,0.000598642
20160720,MW1139-22,7,E3,"2,2',4,4'-Tetrabromodiphenyl ether",20,uM,0
20160720,MW1139-22,7,E4,"2,2',4,4'-Tetrabromodiphenyl ether",0,uM,0.000628728
20160720,MW1139-22,7,E5,"2,2',4,4'-Tetrabromodiphenyl ether",0.03,uM,0.000226789
20160720,MW1139-22,7,E6,"2,2',4,4'-Tetrabromodiphenyl ether",0.1,uM,0.002242178
20160720,MW1139-22,7,E7,"2,2',4,4'-Tetrabromodiphenyl ether",0.3,uM,0.000269626
20160720,MW1139-22,7,E8,"2,2',4,4'-Tetrabromodiphenyl ether",1,uM,0.000383214
20160720,MW1139-22,7,F1,Bis(2-ethylhexyl) tetrabromophthalate,3,uM,0.000207397
20160720,MW1139-22,7,F2,Bis(2-ethylhexyl) tetrabromophthalate,10,uM,3.37E-05
20160720,MW1139-22,7,F3,Bis(2-ethylhexyl) tetrabromophthalate,20,uM,0
20160720,MW1139-22,7,F4,Bis(2-ethylhexyl) tetrabromophthalate,0,uM,0.000388066
20160720,MW1139-22,7,F5,Bis(2-ethylhexyl) tetrabromophthalate,0.03,uM,0.000584263
20160720,MW1139-22,7,F6,Bis(2-ethylhexyl) tetrabromophthalate,0.1,uM,0.001305157
20160720,MW1139-22,7,F7,Bis(2-ethylhexyl) tetrabromophthalate,0.3,uM,0.001277266
20160720,MW1139-22,7,F8,Bis(2-ethylhexyl) tetrabromophthalate,1,uM,0.000302832
20160720,MW1139-22,9,A1,2-Ethylhexyl diphenyl phosphate,3,uM,0.002378864
20160720,MW1139-22,9,A2,2-Ethylhexyl diphenyl phosphate,10,uM,0.008437119
20160720,MW1139-22,9,A3,2-Ethylhexyl diphenyl phosphate,20,uM,0.00143727
20160720,MW1139-22,9,A4,2-Ethylhexyl diphenyl phosphate,0,uM,0.005981291
20160720,MW1139-22,9,A5,2-Ethylhexyl diphenyl phosphate,0.03,uM,0.00709389
20160720,MW1139-22,9,A6,2-Ethylhexyl diphenyl phosphate,0.1,uM,0.010238302
20160720,MW1139-22,9,A7,2-Ethylhexyl diphenyl phosphate,0.3,uM,0.008088794
20160720,MW1139-22,9,A8,2-Ethylhexyl diphenyl phosphate,1,uM,0.009091408
20160720,MW1139-22,9,B1,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",3,uM,0.006199905
20160720,MW1139-22,9,B2,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",10,uM,0.014190196
20160720,MW1139-22,9,B3,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",20,uM,0
20160720,MW1139-22,9,B4,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",0,uM,0.008096093
20160720,MW1139-22,9,B5,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",0.03,uM,0.005809668
20160720,MW1139-22,9,B6,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",0.1,uM,0.010330105
20160720,MW1139-22,9,B7,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",0.3,uM,0.005913715
20160720,MW1139-22,9,B8,"2-Ethylhexyl-2,3,4,5-tetrabromobenzoate",1,uM,0.002934996
20160720,MW1139-22,9,C1,"2,2',4,4',5-Pentabromodiphenyl ether",3,uM,0.004421533
20160720,MW1139-22,9,C2,"2,2',4,4',5-Pentabromodiphenyl ether",10,uM,0.002559419
20160720,MW1139-22,9,C3,"2,2',4,4',5-Pentabromodiphenyl ether",20,uM,0
20160720,MW1139-22,9,C4,"2,2',4,4',5-Pentabromodiphenyl ether",0,uM,0.007298979
20160720,MW1139-22,9,C5,"2,2',4,4',5-Pentabromodiphenyl ether",0.03,uM,0.003993092
20160720,MW1139-22,9,C6,"2,2',4,4',5-Pentabromodiphenyl ether",0.1,uM,0.005538166
20160720,MW1139-22,9,C7,"2,2',4,4',5-Pentabromodiphenyl ether",0.3,uM,0.010391959
20160720,MW1139-22,9,C8,"2,2',4,4',5-Pentabromodiphenyl ether",1,uM,0.006997499
20160720,MW1139-22,9,D1,"2,2',4,4',5,5'-Hexabromodiphenyl ether",1.5,uM,0.001779082
20160720,MW1139-22,9,D2,"2,2',4,4',5,5'-Hexabromodiphenyl ether",5,uM,0.002206046
20160720,MW1139-22,9,D3,"2,2',4,4',5,5'-Hexabromodiphenyl ether",10,uM,0.000260076
20160720,MW1139-22,9,D4,"2,2',4,4',5,5'-Hexabromodiphenyl ether",0,uM,0.009982348
20160720,MW1139-22,9,D5,"2,2',4,4',5,5'-Hexabromodiphenyl ether",0.02,uM,0.002994456
20160720,MW1139-22,9,D6,"2,2',4,4',5,5'-Hexabromodiphenyl ether",0.05,uM,0.0061895
20160720,MW1139-22,9,D7,"2,2',4,4',5,5'-Hexabromodiphenyl ether",0.15,uM,0.009295772
20160720,MW1139-22,9,D8,"2,2',4,4',5,5'-Hexabromodiphenyl ether",0.5,uM,0.00383599
20160720,MW1139-22,9,E1,"2,2',4,4'-Tetrabromodiphenyl ether",3,uM,0.001558184
20160720,MW1139-22,9,E2,"2,2',4,4'-Tetrabromodiphenyl ether",10,uM,0.004435918
20160720,MW1139-22,9,E3,"2,2',4,4'-Tetrabromodiphenyl ether",20,uM,0
20160720,MW1139-22,9,E4,"2,2',4,4'-Tetrabromodiphenyl ether",0,uM,0.003132591
20160720,MW1139-22,9,E5,"2,2',4,4'-Tetrabromodiphenyl ether",0.03,uM,0.001978515
20160720,MW1139-22,9,E6,"2,2',4,4'-Tetrabromodiphenyl ether",0.1,uM,0.006421912
20160720,MW1139-22,9,E7,"2,2',4,4'-Tetrabromodiphenyl ether",0.3,uM,0.002831983
20160720,MW1139-22,9,E8,"2,2',4,4'-Tetrabromodiphenyl ether",1,uM,0.00370872
20160720,MW1139-22,9,F1,Bis(2-ethylhexyl) tetrabromophthalate,3,uM,0.001961868
20160720,MW1139-22,9,F2,Bis(2-ethylhexyl) tetrabromophthalate,10,uM,0.000656066
20160720,MW1139-22,9,F3,Bis(2-ethylhexyl) tetrabromophthalate,20,uM,0.000864281
20160720,MW1139-22,9,F4,Bis(2-ethylhexyl) tetrabromophthalate,0,uM,0.004410512
